x,y,color
125.32256627049908,386.7647724562703,1
307.11726647123595,337.30748900068915,2
246.7441488291536,275.73233818272286,1
334.055047379946,291.8249613448268,0
381.6574538028832,251.35915023946004,0
363.79164547012977,289.2486796698332,0
256.937269657756,285.4619260649273,1
206.00087024911667,267.7190581174823,1
323.86460262591766,367.701081308025,2
328.4817052348841,306.04937343833814,0
188.71449618070795,256.09671529607283,1
126.04972041175284,380.7909148449474,1
194.48655009219223,291.53717045563815,1
130.44145820261258,321.8573562070551,1
361.7919885035304,398.3902212404034,2
147.1674724808172,288.12417357801246,1
451.8369677640648,353.37474846816474,2
376.61389787528975,262.1952813265569,0
161.37974463701923,274.8211798913022,1
297.31559088946096,346.14407849058426,2
133.14847878556623,327.0592325753943,1
128.0516500473155,342.053025725534,1
219.4214313779172,289.61422805055946,1
233.8628470241341,268.0219485363927,1
354.16075608941566,149.48021792630712,0
126.89059999181283,307.9550031104652,1
392.66512712908354,208.94520687215052,0
483.700008082887,324.8095623670257,2
363.7885948172429,259.96122259709193,0
349.8493341116978,246.2687860983572,0
383.5125678408272,367.1111347786444,2
122.25923551092004,377.6545935583356,1
391.2232094610344,184.100422312007,0
311.0414102783965,354.0459602002796,2
311.28868219759664,136.78115467304625,0
482.2883396938548,338.5666086602166,2
145.28390761639434,284.9092312919528,1
464.0473237353334,342.86146438026265,2
385.93016668125466,183.58089030100533,0
331.4815158032548,304.7012904919045,0
337.72834305781737,294.87515862930525,0
175.84377901390457,277.38020153827665,1
128.39542354359352,353.9948689413977,1
339.52786997287745,292.0214388209003,0
310.48840364940105,132.73118785805738,0
327.6210375715959,309.63204384258603,0
332.8059171849849,280.01696583756626,0
143.46231682279685,308.70790247735994,1
315.90078364147456,355.6377277979428,2
375.0330353451849,278.8242548009745,0
128.67220221303285,353.5097397136577,1
384.982630124552,194.85618660076275,0
356.5660679926341,286.0353931011696,0
479.869218319087,319.97609244237617,2
123.82982665209664,388.9394989093776,1
327.8311693222286,371.9719026153776,2
386.05523641560137,253.81098029931337,0
305.7161359681916,360.3726795086555,2
397.489094426976,208.71963633727083,0
139.23044098516428,320.63909042280267,1
306.137189544017,351.06964595360046,2
441.5684095485199,370.3195157745729,2
381.5925261055343,262.3963688779596,0
238.4198208815788,270.168967389944,1
411.66068197341446,376.8504636543232,2
154.37325166090324,292.9593420809023,1
366.3540509896288,146.23945173467658,0
332.3659398744101,360.3857645526451,2
311.01779119431643,363.69967086650666,2
334.4252232210217,357.6828203529254,2
315.54319266872363,301.88325967077697,0
388.86294041435576,174.47231781020724,0
133.58402811158402,295.7295552135679,1
360.7243493519758,285.67449447514497,0
401.049556987876,200.36381339302488,0
333.0742846191724,374.4201550463259,2
238.22041559828645,290.13078861521115,1
444.9603954182447,368.72419764801856,2
348.1721585019489,244.5249235958572,0
160.6170650735904,293.1738793491745,1
358.20308316795416,398.3203542821989,2
199.7475869611733,276.77075709765063,1
429.7158791285517,373.9285111616244,2
344.45035184182683,265.2490702344935,0
123.75584787040287,349.26303257409813,1
450.5491193638221,358.16438808258835,2
224.70486701843947,258.5469693002527,1
384.5838429554279,175.34406489426493,0
145.18399248321924,292.76174916891216,1
313.0736795100961,368.0552253243793,2
480.9279573367361,305.7572755856954,2
306.3795270646784,130.15844938127924,0
369.1954216823787,161.2191179208632,0
353.9479946047296,293.3167345695557,0
311.1360669765478,363.9436971048716,2
452.4832105537311,364.4781670529896,2
359.7700039522351,143.4736993656097,0
182.01198404982264,266.3230013117964,1
373.5624809375487,375.6489322721895,2
124.81186839940489,377.8535470897525,1
377.39720856638405,361.5203110530086,2
386.3974965156793,238.2651086657478,0
308.4122832571238,333.10434239767227,2
359.7002479842642,291.731493163146,0
131.97193863792984,354.7986739381174,1
410.3364394632384,385.4343801113431,2
285.5110045978452,288.3963262124578,1
477.0426281995468,339.84650361089706,2
252.96969308569308,265.5751866700696,1
330.98870422061094,303.6520918884616,0
199.3744456230322,290.3796741134234,1
333.0554418500639,302.7125207676611,0
383.6805068154305,374.1013007828456,2
303.3450667871077,353.5973314046946,2
192.4066600249232,290.9999091522852,1
474.84129205014494,338.5327932308177,2
271.9963603380721,280.0155366499218,1
307.3776503485436,368.2029841330343,2
380.2356025741194,176.42135212616455,0
142.3763565883205,305.21940039607466,1
134.99126812232467,392.4277739754425,1
467.9087467753505,349.4532751849944,2
427.10892416033846,376.98376885365946,2
120.62703525284827,352.1742374260932,1
261.20676977523743,283.8189092906468,1
361.0547040618837,157.1395141354793,0
398.9949692972776,197.61886385234297,0
468.5382095156223,339.70936277853855,2
357.7114627813443,237.20881121590656,0
164.06072430295063,276.48789374670434,1
317.03650847428696,348.6490223866656,2
201.2727782678101,280.78686273082405,1
327.1018494186897,383.56201982331226,2
369.0795752750665,160.3268456300388,0
404.09560884977975,392.0911156872445,2
210.4253176882124,290.73420538959977,1
381.7920125358623,387.18046426545897,2
370.38247234021264,374.8280336664012,2
347.1775708640853,143.80412480115618,0
193.58021845652692,277.37317195766576,1
149.21655167865137,295.4287084179978,1
301.83415103208944,341.1416371175535,2
491.8725044852817,312.4916914391341,2
413.423295583206,376.6523356853468,2
138.56995610406818,298.569104560067,1
129.89353457888836,301.53021476493825,1
397.2569520471153,212.20344072284703,0
227.04390514522248,269.12426045222355,1
131.69614215633197,374.32698081020845,1
380.1285316854148,232.89362057208456,0
427.5630125347804,378.34963406827785,2
152.31026175493687,292.4718519426557,1
342.8730177130129,153.73030524693962,0
144.8519108892063,283.1152151475779,1
138.98421647290138,399.2923045965857,1
457.2263560848659,353.02423571045887,2
376.14717725269605,173.747940470147,0
313.832663046793,359.13095596054103,2
377.7127517072221,159.18597853509266,0
309.1015437780188,339.572659027971,2
315.36704883375586,364.7394224145217,2
135.4805652461003,312.3377311705318,1
246.4279297187006,293.18516639322786,1
130.25903850736196,364.1418882025944,1
370.7723928818627,399.4899314880594,2
388.7870670816461,243.31766429650924,0
187.532597013298,274.75776537822986,1
413.3814379690585,381.1254563055858,2
326.4877421245823,305.20400345003185,0
388.23791361943046,237.28068215715612,0
144.80849093070094,290.3338420322784,1
446.4542091805075,367.2632686530713,2
316.9012797658577,298.0406148640893,0
396.5775179086032,395.4134646123951,2
133.48940546202297,352.26781711172424,1
229.1770862134146,257.2732449028601,1
383.6515998522892,251.3609127529652,0
402.1229485091209,226.43179860561804,0
211.0270635720213,269.95773417842616,1
392.8361158189397,228.58278592849524,0
326.58231044681264,303.3217712174078,0
127.38260757300448,312.1392954645684,1
320.35106230162387,276.979435875488,0
324.5464009785604,301.7094080529073,0
377.9420964847236,170.0497138485095,0
242.4870683319069,271.7306620698702,1
283.2086069642368,291.72640937142,1
490.51548288936857,313.3132938181495,2
477.3164021131624,313.1159959533418,2
390.1981699262701,204.45859936154528,0
389.1700124979769,371.49101963651975,2
350.2604862060438,363.7415916997722,2
389.0822880329108,178.67725489661308,0
399.3523246975533,394.6602527360675,2
323.33932369218473,375.70257821543,2
332.44332376118274,295.39697904972144,0
363.5803579014425,276.4001824692424,0
259.6949918484312,290.62016735783664,1
231.5892592575804,272.0856437853266,1
386.2986306581422,390.4976161783591,2
174.32327666336457,261.65121629242174,1
186.112644580138,269.72437595121283,1
480.7831117402644,317.9534174472983,2
337.11706513008164,302.8945774307943,0
180.7535231822742,271.274776210475,1
394.0230331539332,220.14966945562708,0
324.4871537705088,363.35229231646025,2
122.08448504496596,384.01431627169046,1
318.8030632078371,364.8946705239893,2
344.92047514690074,373.791156324688,2
379.95506240927614,160.90070890437886,0
384.4629468998463,231.74515471933267,0
245.5608046941,294.34166904906283,1
369.1110153378461,162.5842272547278,0
432.582848434393,382.4602352812374,2
122.33873186266511,374.8878087604457,1
143.19533942484148,307.5528835227127,1
313.46650471246204,350.3725533089563,2
395.2640481445971,191.9598219450302,0
439.5169106009558,363.0887618138337,2
126.98064654406087,316.66314696952173,1
345.8255272021512,362.7832524770746,2
331.4507311570688,296.32116601997586,0
375.534366138719,256.99608239907286,0
307.1047107309866,364.68225324130987,2
383.4772340458612,264.9116715475538,0
238.1306075044768,260.8657848078262,1
