x,y,color
228.3967219572944,90.87507186522473,0
319.39529498059505,81.61974461729938,0
162.94508807665918,125.08936790643692,0
233.21090817544243,122.90229999542748,0
419.1221857529384,334.0964305575836,2
140.63241972681445,136.98094037170517,0
438.6408268536406,373.4135162755374,2
220.5553661535148,110.03458653160848,0
247.2568478519844,185.2137734610469,3
404.8003272740887,192.046843911641,3
223.57250333214893,207.96580748872208,3
226.91145687480463,114.00463717697043,0
224.04589533005336,354.3706211358469,2
382.3769890758064,335.51771558837453,2
324.7194318410096,311.269535918615,2
218.24032209816852,106.7023566145476,0
420.3665485957391,372.30965829229615,2
360.9283708397361,316.3536197183374,2
464.49576760031226,365.5784750863762,2
212.7601894956708,274.20215947112484,1
460.8811518960829,174.5362055295198,3
412.3584543831397,217.642562037886,3
316.6184299440871,330.166470148377,2
331.70465415190705,92.50260649324686,0
450.8257115425528,221.6429239558613,3
289.59720772985634,184.90353460291504,3
265.69904397486545,170.49156080824213,3
501.0105684709146,347.4087329387251,2
272.503140967352,313.21894055313874,2
204.20993685084804,282.62018442446555,1
324.4338026323314,290.1899436047478,2
380.4984573457013,346.7432137179144,2
361.7864690967777,350.666972910121,2
408.20859211341445,270.11751011006686,1
405.08162096123743,347.7839780541141,2
384.5757530596703,337.33225474696945,2
389.536277595295,207.69682356672777,3
167.68235922579655,292.8955847228332,1
452.6950911144083,341.83662051126703,2
480.8014510551878,188.51467604786424,3
482.06138585869314,201.79439183263003,3
294.3555391527843,95.81721045350548,0
109.51987922829304,287.2497799907171,1
200.0994428804771,289.28725607812817,1
374.1694198577821,199.876781075806,3
295.78732038804645,142.85330516751625,3
346.5675325498652,303.7462731179716,2
323.6224004024502,86.45062313844119,0
270.6111875446179,198.10474178801147,3
209.66277207921905,117.40165311762736,0
343.6761286778338,82.24014083427359,0
297.36824132479364,321.5478035927147,2
255.71651802179943,156.06917412206354,3
130.74065002361047,302.96809590071456,1
98.07321005996792,121.16196633287316,0
86.35833390106694,253.4983694178773,1
204.5452230969276,113.39552957888586,0
121.96648422704848,256.87434606981293,1
310.46105974090256,167.18322662964692,3
530.9010825693591,331.62415005595693,2
431.01423862739216,346.5072429557001,2
52.53929216552756,248.34694585787977,1
133.4007957479073,146.93756221328042,0
289.59875463204384,172.13274381045306,3
107.5404250624095,278.5837618962681,1
373.02841459218615,335.0309022532883,2
491.2241378737105,341.42272829038353,2
339.10720967283885,93.58284361023384,0
407.7431808652251,273.7864591711778,1
131.226370911363,120.3462634933482,0
531.9139638112952,101.25805529597044,3
235.81751297340668,356.0739561825418,2
371.9489743486537,177.4330650466221,3
152.03620212208594,303.4379568016134,1
299.931807653029,149.42796948026523,3
256.17090150317983,93.55963543391212,0
181.62729442012807,113.63900375530568,0
271.87739406995905,94.71489601065603,0
259.9346981393835,109.93134687565828,0
492.6684492539797,327.7578450292591,2
108.7289043091574,267.92176349730295,1
212.4793413415376,201.63249571105163,3
409.1923864347333,369.9698272748364,2
486.5001756410212,351.9061177562647,2
368.7672714287221,269.21865861455814,1
242.7004116428396,102.74408064703276,0
424.7290398863072,285.5130208112343,1
78.51661359508455,250.3486460558318,1
538.649819974762,294.47726670808646,2
331.24384083814573,232.4997691290216,1
307.5115067593149,167.52766837815318,3
334.1248004649094,303.284675327395,2
218.61594561404445,210.5067351674828,3
274.16806957401025,85.43231111293476,0
196.22511445016903,219.72140119158828,3
542.38415684727,288.90539085853385,2
391.2096194868032,365.7635660381368,2
384.7399123753175,374.4288675422897,2
205.157941257464,133.66220060218632,0
373.9533118629057,246.7535973938629,1
107.98030154356164,119.37695162783136,0
291.301055459172,339.0452514663121,2
473.5014514863127,345.5523873276728,2
231.7872636327563,384.64584745387685,2
273.1765562307838,186.2370486071185,3
105.13356875889716,264.08501664240464,1
536.5781809708096,101.4665820004214,3
141.0817521867968,145.99518241006143,0
390.1929091828048,135.78493629926558,0
328.40595395958,323.00247433312086,2
396.7247073513788,358.2732297163356,2
444.6784610789256,363.9729051985068,2
243.7366075335623,185.8010708028252,3
140.7481422902355,299.5927860403553,1
184.9972919306102,154.78146061050262,0
492.537222092906,338.74228973225183,2
343.81673471703874,91.11845459187708,0
397.03476291444514,349.989273329059,2
463.7584437802715,332.1201981659816,2
165.4638556843204,155.00148322103215,0
425.7946948624333,204.74962471769743,3
282.8215581107353,338.77133090278164,2
211.212086316522,213.02400389404465,3
108.26369661055284,267.7001205620754,1
279.2302170102443,326.46001409062995,2
505.817282803865,346.3115664332749,2
253.96078979442004,95.24042964224208,0
212.07984868850173,361.7772611375094,2
276.7008271818125,186.701195306168,3
192.9736898385996,385.4507570129413,2
424.7350853573504,218.18149563339776,3
348.34330816422283,161.2331555377571,3
225.8592909745965,353.8402518259692,2
253.60965183274303,93.93255366018283,0
397.9297856677402,374.9770510215161,2
142.67067289156503,261.0680191794081,1
162.24312409111243,136.24677847124042,0
244.96831854666328,131.34685330390909,0
269.0168811922667,172.82154574049238,3
131.00196357569516,132.79637101294935,0
79.46273323230544,266.0475003319729,1
81.17351980194712,236.08426174197515,1
275.6547229768001,257.5813370486826,1
395.31017273811386,346.7038870808791,2
318.55641631687445,160.28893955961246,3
348.804806619831,174.63837414456947,3
216.0213701339241,391.8441869876656,2
204.19444009465224,301.8135451680829,1
189.5196558712604,288.27732496032775,1
246.10959089338752,283.6883929356736,1
114.91782409935176,124.40815307175885,0
293.0257276509643,172.26830709783047,3
112.44231165992382,109.04352655035235,0
333.6420756045475,241.5878383199644,1
77.5662700965562,90.14615245240697,0
89.81489367351934,272.768820806292,1
400.1879425130454,281.1007494223758,1
530.8631972717736,150.95271320136558,3
412.1561462183855,210.15413734511336,3
298.1723329978369,91.0126736473267,0
350.2257161467121,171.65045582485308,3
60.08029121693132,90.38247373958758,0
337.1288804001275,86.80049051665257,0
366.0046284053488,101.58364128545638,0
345.55498927847634,79.25398738149283,0
264.3837273259045,276.6297697504541,1
301.8204664048805,145.83883226433602,3
525.4031348637996,330.58718949901913,2
225.6607045024984,360.09979149631505,2
246.4880762115513,134.0196049574844,0
355.64761918899825,102.1233291104724,0
321.9938116376658,242.9959915645121,1
173.31900087960892,297.9812559565511,1
366.0035914068706,167.35917919118384,3
383.3830782486628,284.3274806369257,1
439.7933169907458,359.3528550511079,2
338.0188536078842,174.9424617391148,3
216.0924355488198,386.87345302043184,2
524.3375198458056,322.4350517249265,2
189.7692211957403,131.4140607759053,0
356.1483055651567,241.0823009762664,1
217.6611281561981,112.87946426821868,0
325.34199091063806,309.2926269752862,2
519.1109235676056,107.87877721914568,3
229.80879213147264,184.25309453385776,3
390.7676928055677,325.0192762071499,2
316.8377751935221,90.8703100129574,0
410.27708236016736,197.7864467811633,3
389.4746058183855,318.6784049205273,2
462.7134484729244,364.837891794016,2
316.79791366487194,169.5124347306359,3
495.5018196687888,335.4889335140214,2
263.00968430693865,157.58356269927447,3
220.18327235669463,194.628504322322,3
226.7606836129195,347.7953677100404,2
366.7006434957836,185.2272659620407,3
251.4720322651704,191.7052164182484,3
443.3285116416253,366.87599310964674,2
353.81568298496313,186.6976123606488,3
399.1959700793863,362.372735769279,2
431.7136745100977,357.62317847501987,2
275.3068901834114,102.34338240475007,0
306.4197117718328,82.63423192433942,0
433.06971428662814,228.58381686034087,3
111.67127839429122,123.27349784169238,0
227.31389696351965,210.8778654261708,3
423.0081131011331,350.02344394307715,2
376.75734551221046,187.519862347486,3
305.17274301766065,91.1842439704366,0
501.0539043088602,180.5557182780986,3
301.64801402649994,225.89585695534663,1
99.0639735183764,253.9742813300348,1
489.0375322148137,149.91521632921368,3
268.05239080859315,88.6032774735529,0
198.6351697477878,291.52859664364314,1
490.2231740839844,347.21448081272075,2
152.024873896664,142.75009260232326,0
541.9528881466447,314.5826273228259,2
212.87015061126488,347.43619389069966,2
442.6894506068409,286.0433269551568,1
142.7687053248823,143.57645940902376,0
522.847972381976,121.46409468765243,3
94.2862322810578,251.1268956171026,1
384.7561466484056,113.59211985516018,0
171.05731529230434,135.61077843913614,0
307.15169022776024,303.12927071500974,2
472.9722730023831,375.0871653929991,2
453.3747930258047,177.98122863693715,3
364.9708614341608,322.82225036846967,2
222.1393864104342,225.1659562973973,3
274.42149308175345,358.3059272833301,2
118.33574051314508,115.58017624600882,0
