x,y,color
355.2971968761093,148.8802384164104,1
402.1114033733664,244.5669888297899,1
383.4438627901271,224.19116713333028,1
424.77407056473305,207.34878957333532,1
398.7220624409794,214.26262889437663,1
407.0304663085893,238.21706422587025,1
229.2971565066147,110.28198763782032,0
113.25640247225924,112.41759688938058,0
153.57463636789515,145.17045357024978,0
153.8096959950631,183.8857041254555,0
207.08760385591788,174.13802959709773,0
211.12840340255624,115.43611875488926,0
437.6499220902671,279.33844183249,1
429.39340687041306,188.725674359556,1
226.28582551329168,196.55439367828572,0
205.55680791704413,344.1221373736756,2
129.0180805287415,129.93714823236942,0
448.2479938161825,223.752779933196,1
379.9006353259624,204.21460523448863,1
377.3856281997674,186.8765326723864,1
98.80358050741644,174.91064198937767,0
386.7474030803605,197.6442625380325,1
80.92990934275262,112.34632540734869,0
389.00906604804175,138.18713214607948,1
408.48167234940536,197.05061971642675,1
219.75636448069127,146.5056091136138,0
427.4702377441108,247.46998093571824,1
358.8273219446655,150.1066796372284,1
370.5946017722953,182.7031750682517,1
443.6660796770027,227.88792663077817,1
121.39006565847828,125.12633508709769,0
170.72127334000228,81.74676887863914,0
377.5906545037117,186.21986659262,1
385.98028359875167,138.5804763306882,1
152.59101838641158,136.22266297643333,0
205.64368464419695,126.90675217047809,0
148.04857345345698,387.27214184589343,2
128.5620625992426,116.78910150617662,0
109.3568452685886,140.92054152059868,0
449.6635894824688,223.9366389575963,1
433.6898830546133,201.0745577966474,1
382.7744136146942,257.6942403155259,1
172.06002272334257,124.67924170603182,0
484.0229748566312,130.8643374723553,1
106.86553844219225,102.82266783108544,0
187.0157753911566,115.57102745831276,0
136.82428629581182,108.58027240542108,0
438.88188724264165,146.51769583733108,1
437.131599992043,201.41935121302308,1
420.9711278940055,247.8307351874932,1
374.0524115541224,173.57070857124842,1
151.74048741857467,201.89278854646247,0
125.29627081504393,125.36967124234732,0
365.07204062082815,136.32664236883022,1
154.65778654223394,115.53765975921488,0
193.11883416049733,132.5595603880239,0
468.6225787848561,223.1015148086825,1
380.1701691073598,177.68956063647698,1
240.5588703463289,131.2051592238414,0
382.61223870085263,132.65270998941668,1
452.6518846781922,154.0577939109495,1
390.221420948146,208.87313801272583,1
434.2801719132098,201.99405822047075,1
158.295756485238,165.17639169470235,0
119.02719537081936,166.0267494237593,0
390.6112399071558,164.11921979226997,1
414.81093494110326,209.87755428431728,1
440.76533888765465,193.15689581403552,1
445.1713068942442,187.7697753823676,1
164.210573626795,99.73427655612612,0
