x,y,color
490.1271719465189,115.1095479770945,1
294.26787037224904,158.5813209755537,0
440.4250550827538,203.14084411606345,2
494.37229046583207,112.07762228231869,1
316.3610870519539,238.75980018832664,1
489.7365432251521,109.93639085030529,1
384.194286025834,153.6160008879511,1
451.0473590779724,208.39888565797816,2
471.3116514022837,102.46498890186992,1
295.03044473705523,272.70257358709347,1
357.68174999928794,184.43252790215487,1
289.8798244682558,290.1293010723125,1
357.1539861269685,206.8120390829173,1
295.9286864528992,149.73598681505092,0
327.4788318031021,188.6407121282432,1
422.7665021304865,134.68012499018892,1
388.9055198640765,196.77113129722463,1
479.113887774727,221.4878367219401,2
325.33109043714114,216.5131825464036,1
360.6481079711926,198.8561137766122,1
435.5541096731312,260.5475831562952,2
489.5396995557942,288.8496316816098,2
361.1237576044896,98.0219059262899,0
345.42044896780305,232.5601634683018,1
392.837356926301,267.9739781265738,2
309.2822413143329,258.8281150217536,1
488.1783952123332,259.90304852671915,2
424.79818588771786,124.1352160942647,1
403.13314962318697,274.5237365094035,2
319.21715611293223,107.48182771161416,0
503.9551542234481,211.32236099528905,2
417.5958258074881,153.6157498246249,1
332.7057870188429,119.17114137546416,0
358.59006884881325,108.03132438976183,0
493.5366752972695,288.126985678573,2
359.18564007265684,243.499022809319,1
409.46503807544167,233.6788034256954,2
384.70106196513575,295.7312804850624,2
316.6834497874438,122.3016866313429,0
324.3548378380489,258.78204076747875,1
425.7012115988978,293.03358122100303,2
491.0711252380646,161.92171542598024,2
379.0832406643586,296.9822044820342,2
394.8641341461936,289.9619937219244,2
361.8421324157909,195.29473490623263,1
407.36146688373526,284.6043876312975,2
400.9611041404896,184.97959074635995,1
366.6355688618612,93.74386957556108,0
354.50983594758145,149.91341684359978,1
450.58408548039023,221.4994922741559,2
416.8404710923476,116.02819991529944,1
427.919759065811,130.06962679095776,1
422.74410339480687,162.52011655875324,1
421.4155149357092,289.4602311220566,2
356.572310229243,288.48191626023004,2
392.3754811441986,300.55349986407805,2
349.4173717975009,162.59397638433688,1
427.5341692174898,170.1465825326508,1
354.2489829734248,111.94685476122795,0
426.86135371537046,136.65656375917266,1
366.22441532312473,94.54362306406529,0
391.1068804388669,287.66153643966294,2
480.9336018988221,187.98099986915827,2
336.879959077434,112.76174974559343,0
466.2523252188825,191.77031482836185,2
461.7343461187224,108.83004332539984,1
426.741684453424,162.91285888735817,1
359.5636384709693,101.16211839798844,0
302.2305556131051,98.99280451046955,0
395.542498222982,286.23028925604194,2
293.1909851489927,110.29022414084932,0
401.8114872244013,299.558341340137,2
471.2166779018072,175.37354302100556,2
399.3905056276237,96.85942412825756,1
458.044379364416,187.6553739189293,2
493.92462274177706,280.82424796377154,2
408.3220757468352,189.46939056079765,1
