x,y,color
279.9250275120531,310.32784421422616,3
402.96784879887696,84.95383834614884,3
432.8997557253422,241.30419731662948,3
355.7665465376473,72.8211113366381,3
320.4296208325603,240.7663300617017,1
266.8752772074282,124.17466393443046,0
218.7856707834173,310.05375164669834,3
242.92216163079303,184.31883881037123,1
398.1604129573848,108.14334948840045,3
315.2320862551994,227.49050302468336,1
277.96052695807106,158.56232473380993,1
278.75171831697514,329.7604246896883,3
371.919275272322,246.47086195730185,0
358.6289835261534,254.09213391901628,0
303.78375856246385,192.06335221054343,2
269.54757991595113,230.79744024501315,1
309.22666883299087,123.13742163316522,0
379.3448272234217,328.49216664042353,3
249.9266065998933,110.13935583349324,0
229.16915978154813,325.19380611660085,3
184.02893452204103,259.8146511076512,3
290.00351847268047,264.50811257253633,0
275.6082747224246,264.60036893948035,0
376.9217237616788,289.29005280860423,3
332.61315893357204,134.69292359206372,0
216.8370827790049,157.80810914809527,0
386.29855635721685,206.71285057765155,0
299.2193246624651,329.0843751609452,3
278.7347860223392,228.42366438145933,1
196.6253385146851,290.1575943609884,3
240.0819927292848,74.7368649722553,3
164.52187555247235,259.1383629640515,3
177.3028831415262,257.4801450563668,3
382.1662839598339,156.4396085893428,0
262.02992609851566,185.0470868901785,1
208.98095830835635,203.56441270175213,0
335.3941215945557,186.1066348119776,1
339.1170966995329,169.07180739362389,1
332.5769992244073,315.9750514307646,3
229.6597676026466,152.93288884275,0
153.43644829241026,168.19388126935632,3
337.4913113577496,227.27015649773244,1
199.8523394779593,185.1915563242369,0
159.06741514515784,160.20873109708663,3
246.82846779258784,221.47663261116327,1
349.21575062275247,201.10229893771893,1
155.7441889351137,245.63233672196137,3
327.92871372002367,286.4050334814246,0
163.1987060081112,145.6042337474341,3
299.4395626470456,190.05432814877892,2
333.1267131457375,209.76522222281807,1
179.50425316861907,115.58727263417065,3
235.0622708275908,141.64228614386377,0
366.3442730183261,130.83490377771008,0
267.46387449557864,314.5619830545752,3
284.24305890714083,273.9907177599344,0
335.254379505396,327.115282796521,3
296.3433276830716,211.94372235959585,2
277.8141189756883,171.50187227227366,1
269.6529541569146,274.18363699510206,0
316.68771819002734,74.22520125628047,3
418.8922009222529,143.24224483013026,3
147.65950992779278,203.73897925488595,3
303.10950834933595,149.00512444843773,1
246.9355483272704,216.6493998467948,1
191.72374960311856,290.2637766475175,3
432.0262109051128,209.1896374930249,3
210.7557884286649,223.1145590331804,0
378.6981913495047,289.5327685190966,3
265.7403178210149,159.48539024899165,1
298.7592935626409,207.4646775059002,2
211.1388161720601,292.72211401688327,3
231.6668691257092,259.88739521643777,0
251.68888311113065,121.30453804956451,0
334.92005434612065,109.6738373229247,0
266.2239412153569,102.20959673509176,0
384.3433656257546,76.3461027654508,3
352.0303531963188,260.28476348198257,0
288.0848583977557,187.5330822269285,2
262.2564591195095,73.93792406124132,3
311.15645638833627,226.9643641104996,1
221.322146178811,260.5777641982611,0
272.9620084731782,276.99065003688247,0
407.3191249609869,131.77054434995426,3
412.8343374062257,238.1469918131261,3
265.71670158339896,107.76512497974318,0
420.1432845782354,183.2396742552864,3
398.5408065495947,66.57342914087494,3
258.32819319312614,86.26314011436294,3
343.13986674744393,331.6969505341076,3
385.6602777609468,100.97623425915032,3
258.9495208720052,261.36169182251496,0
185.22623090589207,294.4852673668447,3
144.47433814937392,237.3175201786426,3
273.58365281306,107.36141794655396,0
360.9975821023,145.23181673587197,0
333.53283093617785,59.125240983926105,3
273.10903853578304,54.7381352220666,3
267.51359124226053,164.69616814367708,1
353.7750499192057,325.3427605415715,3
371.7342668626481,181.72114544184265,0
282.8166896105366,245.9217198635204,1
344.91439491859444,125.25788987563648,0
432.5111451794565,136.22367453322394,3
228.95120452399533,315.88194767085525,3
233.2900939794598,325.18562823059625,3
321.049570676532,156.89240343670252,1
323.602962904686,227.65953701661283,1
424.2641720912288,125.63724606514572,3
293.8767305980707,242.73576013079827,1
408.0017456203407,139.57703877782268,3
237.2523615683276,259.71047830387295,0
368.154689218064,132.88674126493694,0
235.49711417834823,303.37561819294336,3
257.0104380799921,193.41755193053345,1
279.8182315156299,160.8856233685709,1
398.1081083770212,274.40189540247724,3
389.02998031031234,88.7168499760293,3
280.48284020225884,228.207686095216,1
325.2243004490803,104.03304889636148,0
171.6350621999738,279.3953934229013,3
427.2156910443424,209.68885180437545,3
369.9564627099304,134.44727168590916,0
377.9036670526199,138.53760863194736,0
390.0006674773635,218.5458643792437,0
208.301107386252,301.1639203231608,3
287.22680661317247,149.263651379384,1
237.6159655377428,299.1057641534742,3
337.851549420866,57.22276245878408,3
294.06765912239865,206.18069418966425,2
328.8434478850261,110.54399383615976,0
217.66853118621017,188.7117505499693,0
218.5601861891761,94.03224408436226,3
392.6149409624007,103.98607085698823,3
297.9431816141028,188.1154093318333,2
215.02581261892985,188.68823443506105,0
201.73893087366835,159.51475628003806,0
334.7188782344621,208.27386615909336,1
184.87872485232245,279.75539641997403,3
153.71778957297585,244.4484267432924,3
233.17212668361543,255.94539111261645,0
412.67564231783086,268.42048448215223,3
266.2411238729678,173.1565585124987,1
200.61506653571533,104.88049532306152,3
289.4625161936906,111.0380921329076,0
434.8522035674489,231.3305487803048,3
330.124656493165,218.45325112380743,1
306.06038015697,143.18515604072925,1
295.9275728116757,267.6570868244248,0
259.58718031887327,175.4418113647758,1
342.7026099700724,131.71254743508996,0
371.2601189609644,236.78570437888985,0
164.2026149776327,127.80264222340436,3
439.8577196185661,147.9361615539839,3
