x,y,color
317.6149127735322,197.1978805120821,2
187.08515290656723,164.65350916467222,0
245.9896147985788,233.7831842651225,2
356.17030251866595,206.71256824557952,2
424.6401935867541,141.09095573629037,1
321.88170154353435,196.5107791797857,2
326.7390737750342,309.5397236715013,3
272.1868292705723,105.36577295825542,0
199.6978927404336,169.7974648037535,0
189.08499243641864,169.93885576873362,0
340.291215577348,221.1673193154804,2
193.4364400348683,258.5413266482933,3
405.1344792614244,195.50008881864252,1
280.0374455568567,107.78777645585647,0
218.65220067647653,289.47804833816286,3
394.5775836679981,137.47487261167532,1
277.3486425456913,179.17934268663365,2
308.7528807616429,165.11493589658463,2
382.5601261315445,279.08692115012525,3
419.1689276556243,135.15602381505352,1
404.9115519019701,123.7576389964915,1
274.57340037864515,222.0340336908997,2
202.45725054705923,111.88561977452774,0
361.637736487582,311.4734722554932,3
413.1200117436435,163.88777767230238,1
290.9753180163252,203.10402623236465,2
297.245356890485,201.40791793294864,2
365.66872331710897,115.07107488955307,1
212.9733915608542,110.3891604066378,0
357.7589357930399,318.7936943919873,3
372.29935364493696,303.4605588424701,3
173.04396912530152,166.63133127251635,0
261.23598844643806,211.16642132088,2
323.5884396573427,330.97911280608724,3
330.7873617892341,158.87137312658567,2
213.0007315692504,152.7021852483806,0
317.7568848654656,180.13708658046224,2
199.66285867135844,181.4964652143924,0
399.9280573187253,206.1651405073306,1
271.8547963187999,74.1786052519274,0
260.0202533929366,162.311460907089,2
325.8087987253761,214.5917787172323,2
359.30015677131854,114.04135810463376,1
397.523157929879,266.4528270748402,3
380.1872892611146,287.8772156693674,3
198.99081987327784,136.47218779934255,0
290.4707364742453,213.2308818828402,2
275.8412756482073,189.946419492066,2
349.90374397661765,107.27678102545896,1
349.2437173017059,218.30885439585768,2
350.0343198263221,118.60116845949204,1
305.1453611861323,304.1879279191278,3
248.23986339815312,323.74299851075585,3
311.6033345715218,246.3649365664191,2
290.3957095335225,101.95339517967196,0
304.5023001596343,247.199931617092,2
309.24722414176284,169.3704848506207,2
187.1780800584825,169.4550714530391,0
299.66733745295977,173.94793992008653,2
373.3471979106241,296.03816261782606,3
400.2257402801407,227.39697737279013,1
287.58169838008547,191.08629867936529,2
348.05087395980115,196.74682561701525,2
197.5044226159166,136.97223389050396,0
283.2894177365501,83.7473977184507,0
408.3330682652783,121.41310782623825,1
203.6445713540422,255.17828743052684,3
233.53888102393088,98.6016208093386,0
286.3142482469346,227.7449016327056,2
300.4898657802463,177.23905729471934,2
390.8638416606347,169.81766171991563,1
303.8523102881638,184.04213212773243,2
265.3590696061798,322.7967105955487,3
412.4767027889509,169.3033834097388,1
200.8949704147216,166.35425765369666,0
394.7934976491542,113.51173900829995,1
361.5850530656476,91.22413020192616,1
299.125255640824,199.94957327883247,2
210.78810674729792,234.18695149608612,3
330.77074483201534,185.3976762569652,2
245.3077521649173,300.19609148677205,3
287.9391096182251,89.58307591551419,0
276.05876399716044,189.8858314874424,2
398.1077914633754,134.2820921263065,1
427.2702044988356,196.44750610240533,1
231.78920987030745,313.1715251170365,3
264.99682342356675,246.39500923054752,2
411.38738077672986,158.07907365476044,1
327.45233038982354,186.78245568973043,2
337.1727798130771,298.05894607675003,3
286.6248169271345,233.2042598746268,2
351.48827116946467,204.20042597988635,2
336.4650214868139,315.17296774729743,3
310.0831556862801,201.4705445606032,2
222.2390850110692,123.32186665001406,0
288.1929466828744,222.9893363017684,2
247.1159946412765,101.24817708198532,0
329.7313661112753,167.3599078099313,2
204.12118919868223,243.3748273858353,3
187.22500669340533,178.86699832130338,0
422.2116132307778,169.88902034519924,1
304.5255006035235,202.2713026159008,2
304.3842429092684,260.19706973216904,2
236.5654538685515,311.06290845664904,3
286.7547237316373,206.0847312817637,2
390.04634799205,205.14776396172903,1
351.119046717798,105.7829590054431,1
207.89333436155792,284.1154796359442,3
330.85504166426955,312.6410911822767,3
379.94856042555,260.6653241599274,3
380.202527622022,296.28779562641205,3
272.7698479679244,239.55890618661084,2
259.8797866875913,324.45480242354193,3
347.3535444168941,311.47868743795595,3
292.02651549462394,160.2496319166972,2
402.07537702937634,220.43158973036856,1
306.0919993354108,186.7654775729765,2
223.2099623413797,100.211153546346,0
307.360892737196,96.88312535162034,0
279.96222428002886,181.74166255374047,2
282.1056613873181,315.548784907603,3
214.46394062734336,131.9331193025415,0
286.44678311341994,332.0541890303757,3
239.02306038361493,238.38865626262668,2
315.4822365005474,200.2954785129832,2
385.8376748799509,148.66278542606398,1
305.63325127642526,208.2850423843476,2
277.9860665087565,126.477008532538,0
301.11899560285883,200.4286423904246,2
403.4847312636056,140.28656283885255,1
302.77734492270406,93.11404773470872,0
398.2453637352277,124.96779119205428,1
335.286406589929,242.0323968522252,2
305.5728114838331,317.74298837622416,3
340.342048327421,219.28291707446505,2
301.2617913160509,325.63769896242985,3
320.075313526227,305.00033308941386,3
331.74327999771594,174.1061073796517,2
286.45293046147526,169.93629050051874,2
266.46300834331555,298.43856968824207,3
356.6287143150575,110.35969903897347,1
258.3301291332222,157.904624096984,2
357.74391569545435,309.3469815783434,3
300.25602782584804,206.626902536856,2
282.88228587038435,247.0796988748369,2
256.54936853300364,209.8830737164477,2
399.3366932998504,211.7194860220204,1
283.5809694793623,238.15824835888824,2
309.346288301015,222.994595658404,2
247.954285905462,287.02342802561924,3
317.3077925208548,176.07198316651323,2
250.223882551786,116.81926645147442,0
265.5944165845795,72.46207471374517,0
281.11894089336033,322.98123229045075,3
267.60826266688287,99.7879303979793,0
259.65339685660643,219.6271902101745,2
217.85928154942707,257.93499265027305,3
293.62731710577606,180.80262346448063,2
288.7165999775243,196.64240242906143,2
398.9192381198094,107.9473444810318,1
180.4067234055904,188.37005062583623,0
279.1907710633716,319.09809221663187,3
265.05227030344736,292.3624168273625,3
306.5421959573208,209.07168150748032,2
404.218680471996,209.1000125630252,1
254.5444023254838,98.33688341928578,0
339.1256740453377,207.4462896832852,2
269.129306349634,309.35354197177725,3
281.4364002720972,181.74401036775035,2
191.88695306484,263.6880045397624,3
389.3954601041367,192.2518590758541,1
369.2943669820981,295.26709204702064,3
392.30988552858594,263.05388323230164,3
254.83662626116487,227.77344461125497,2
274.7671815942816,170.37237785773806,2
402.99235659162304,133.86444753423052,1
274.9342966544856,84.37500937964356,0
275.1418234506319,101.46920352576232,0
245.6677397580673,299.19698334624866,3
285.53657059698577,98.7265157137445,0
363.4083586889746,299.56339799963,3
262.40752671144685,332.0576543097336,3
248.20875006691207,303.9841797383982,3
371.6553389754277,290.8567280900936,3
178.61705077114124,140.49032204448764,0
271.4311485830106,224.5683632455696,2
290.6636278491634,100.53401950953872,0
273.84184481752783,179.82238134940644,2
257.0021373131672,203.5885603788797,2
197.636072485532,147.55059581942928,0
210.7520015574412,177.206700549571,0
261.73746828370736,320.28524974831487,3
430.7311121386435,206.89100239671328,1
269.96464991481906,329.2479830287255,3
410.5842668404418,146.48473849190842,1
349.00828623436576,93.67467771212222,1
286.5011043148026,199.9316279611484,2
320.73590525967387,237.4078138291361,2
247.4484942123541,215.9831220996045,2
351.62849229303424,113.51146858005085,1
188.34449139545995,127.43780887213484,0
319.4868569352632,226.68311575071093,2
261.15187474194704,304.1815455625824,3
323.0488721512404,211.669428400866,2
349.4948810278062,98.22233730928136,1
430.3605395281181,166.98360602596503,1
343.4998169840342,199.90932299888425,2
255.11113350307653,214.7137541358003,2
352.5547595400232,214.14088201496523,2
315.467816339056,201.9435320607495,2
372.9536339074059,312.72782528780385,3
315.62651921150103,224.8168178755359,2
265.97167281541255,328.3272215893903,3
260.0526824758372,90.7976571312118,0
237.26240749806155,219.0431265977555,2
188.804107141645,247.4763232953996,3
348.2862356941892,232.50813740826592,2
291.3540619943295,226.58335350984493,2
373.4995761699588,113.11475422739665,1
256.7750589916702,190.7842439606656,2
355.6048929556352,323.37422830199137,3
380.4904030131292,113.34979789764849,1
274.6101649552572,243.48625730543705,2
264.36896897656175,326.9454088161952,3
360.5607316874008,324.6442496759427,3
